,support,itemsets
482,0.00025265285497726126,29 10110 Beaumont
483,0.00025265285497726126,31 10406 To Oak Point
484,0.00025265285497726126,31 10428 To Downtown
485,0.00025265285497726126,31 20479 To Downtown
486,0.00025265285497726126,32 10632 To Riverbend
487,0.00025265285497726126,32 30034 To Downtown
488,0.00025265285497726126,33 10297 Via Jefferson
489,0.00025265285497726126,33 10790 Downtown
490,0.00025265285497726126,33 30437 Downtown
491,0.00025265285497726126,33 30467 Downtown
492,0.00025265285497726126,33 30476 Downtown
493,0.00025265285497726126,33 30487 Downtown
495,0.00025265285497726126,33 30502 Downtown
496,0.00025265285497726126,33 30838 via Mapleglen
497,0.00025265285497726126,35 10303 Amber Trails
498,0.00025265285497726126,35 10737 Amber Trails
501,0.00025265285497726126,36 10093 To The Maples
502,0.00025265285497726126,36 10094 To The Maples
504,0.00025265285497726126,36 10101 To U of Manitoba
506,0.00025265285497726126,36 10105 To The Maples
507,0.00025265285497726126,36 10110 To U of Manitoba
510,0.00025265285497726126,36 10302 To U of Manitoba
511,0.00025265285497726126,36 10303 To U of Manitoba
516,0.00025265285497726126,36 10431 To U of Manitoba
517,0.00025265285497726126,36 10789 To U of Manitoba
481,0.00025265285497726126,29 10109 Beaumont
480,0.00025265285497726126,29 10108 Beaumont
479,0.00025265285497726126,29 10106 Beaumont
452,0.00025265285497726126,24 20182 To Unicity
435,0.00025265285497726126,24 20139 To Downtown
436,0.00025265285497726126,24 20139 To Unicity
437,0.00025265285497726126,24 20140 To Unicity
438,0.00025265285497726126,24 20141 To Downtown
440,0.00025265285497726126,24 20157 To Downtown
441,0.00025265285497726126,24 20162 To Downtown
442,0.00025265285497726126,24 20165 To Downtown
445,0.00025265285497726126,24 20174 To Unicity
446,0.00025265285497726126,24 20175 To Downtown
447,0.00025265285497726126,24 20176 To Downtown
448,0.00025265285497726126,24 20177 To Downtown
454,0.00025265285497726126,24 20184 To Downtown
478,0.00025265285497726126,29 10102 To Logan
456,0.00025265285497726126,24 20185 To Downtown
457,0.00025265285497726126,24 20185 To Unicity
460,0.00025265285497726126,24 20193 To Downtown
461,0.00025265285497726126,24 20197 To Downtown
463,0.00025265285497726126,25 10548 To Unicity
464,0.00025265285497726126,25 10561 To Unicity
465,0.00025265285497726126,25 20199 To Unicity
469,0.00025265285497726126,28 10413 Via Inkster
470,0.00025265285497726126,28 10414 To Downtown
473,0.00025265285497726126,28 10790 via Omands Creek
477,0.00025265285497726126,28 20056 To Downtown
1168,0.00025265285497726126,BLUE 62042 To Downtown
